"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Contaminant"	"Marked as"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (F1, 126) / (F1, 128C)"	"Abundance Ratio: (F1, 127N) / (F1, 129C)"	"Abundance Ratio: (F1, 127C) / (F1, 130N)"	"Abundance Ratio: (F1, 128N) / (F1, 130C)"	"Abundance Ratio: (F1, 129N) / (F1, 131)"	"Abundances (Normalized): F1: 126, Sample, A2, n/a"	"Abundances (Normalized): F1: 127N, Sample, A3, n/a"	"Abundances (Normalized): F1: 127C, Sample, A4, n/a"	"Abundances (Normalized): F1: 128N, Sample, A5, n/a"	"Abundances (Normalized): F1: 128C, Sample, n/a, P1"	"Abundances (Normalized): F1: 129N, Sample, A6, n/a"	"Abundances (Normalized): F1: 129C, Sample, n/a, P2"	"Abundances (Normalized): F1: 130N, Sample, n/a, P4"	"Abundances (Normalized): F1: 130C, Sample, n/a, P5"	"Abundances (Normalized): F1: 131, Sample, n/a, P6"	"Abundance: F1: 126, Sample, A2, n/a"	"Abundance: F1: 127N, Sample, A3, n/a"	"Abundance: F1: 127C, Sample, A4, n/a"	"Abundance: F1: 128N, Sample, A5, n/a"	"Abundance: F1: 128C, Sample, n/a, P1"	"Abundance: F1: 129N, Sample, A6, n/a"	"Abundance: F1: 129C, Sample, n/a, P2"	"Abundance: F1: 130N, Sample, n/a, P4"	"Abundance: F1: 130C, Sample, n/a, P5"	"Abundance: F1: 131, Sample, n/a, P6"	"Found in Sample: [S1] F1: 126, Sample, A2, n/a"	"Found in Sample: [S2] F1: 127N, Sample, A3, n/a"	"Found in Sample: [S3] F1: 127C, Sample, A4, n/a"	"Found in Sample: [S4] F1: 128N, Sample, A5, n/a"	"Found in Sample: [S5] F1: 128C, Sample, n/a, P1"	"Found in Sample: [S6] F1: 129N, Sample, A6, n/a"	"Found in Sample: [S7] F1: 129C, Sample, n/a, P2"	"Found in Sample: [S8] F1: 130N, Sample, n/a, P4"	"Found in Sample: [S9] F1: 130C, Sample, n/a, P5"	"Found in Sample: [S10] F1: 131, Sample, n/a, P6"	"Modifications"
"False"	"High"	"IsMasterProtein"	"O94875-7"	"Isoform 7 of Sorbin and SH3 domain-containing protein 2 OS=Homo sapiens GN=SORBS2"	"0.000"	"False"	"Human"	"64.887"	"14"	"13"	"31"	"1"	"1"	"1004"	"113.5"	"8.68"	"97.34"	"13"	"0"	"1.702"	"2.291"	"1.154"	"1.560"	"2.142"	"105.3"	"103.7"	"50.3"	"68.0"	"61.9"	"97.6"	"45.2"	"43.6"	"43.6"	"45.6"	"105.3"	"86.5"	"44.7"	"59.6"	"41.9"	"75.9"	"36.8"	"36.5"	"40.3"	"39.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q12765-2"	"Isoform 2 of Secernin-1 OS=Homo sapiens GN=SCRN1"	"0.000"	"False"	"Human"	"64.874"	"35"	"13"	"38"	"13"	"1"	"434"	"48.7"	"4.78"	"108.72"	"13"	"0"	"1.379"	"0.695"	"1.195"	"1.529"	"2.692"	"1428.3"	"2178.6"	"1191.7"	"1301.5"	"1035.8"	"2531.6"	"3135.9"	"997.5"	"851.3"	"940.5"	"1428.3"	"1817.1"	"1059.5"	"1141.8"	"700.9"	"1970.2"	"2551.0"	"836.7"	"787.5"	"813.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P21291"	"Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3"	"0.000"	"False"	"Human"	"64.872"	"46"	"7"	"49"	"7"	"1"	"193"	"20.6"	"8.57"	"135.63"	"7"	"0"	"1.052"	"0.707"	"1.155"	"0.607"	"2.088"	"3712.5"	"4402.5"	"4136.1"	"2360.9"	"3530.0"	"5445.8"	"6225.0"	"3582.4"	"3890.1"	"2607.5"	"3712.5"	"3672.0"	"3677.2"	"2071.1"	"2388.6"	"4238.2"	"5064.0"	"3004.9"	"3598.4"	"2256.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q14574"	"Desmocollin-3 OS=Homo sapiens GN=DSC3 PE=1 SV=3"	"0.000"	"False"	"Human"	"64.812"	"22"	"12"	"35"	"9"	"1"	"896"	"99.9"	"6.10"	"84.73"	"12"	"0"	"0.971"	"0.775"	"0.824"	"0.415"	"0.432"	"1583.7"	"559.2"	"2135.4"	"513.4"	"1630.7"	"477.2"	"721.7"	"2592.7"	"1238.2"	"1105.1"	"1583.7"	"466.4"	"1898.5"	"450.4"	"1103.4"	"371.4"	"587.1"	"2174.7"	"1145.4"	"956.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9NUP9"	"Protein lin-7 homolog C OS=Homo sapiens GN=LIN7C PE=1 SV=1"	"0.000"	"False"	"Human"	"64.790"	"50"	"9"	"45"	"5"	"1"	"197"	"21.8"	"8.43"	"133.63"	"9"	"3"	"0.653"	"0.851"	"0.727"	"0.655"	"1.148"	"3059.6"	"3893.1"	"2279.1"	"2581.3"	"4683.0"	"3941.5"	"4575.4"	"3132.9"	"3942.7"	"3433.5"	"3059.6"	"3247.1"	"2026.3"	"2264.4"	"3168.8"	"3067.5"	"3722.0"	"2627.8"	"3647.0"	"2970.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O94776"	"Metastasis-associated protein MTA2 OS=Homo sapiens GN=MTA2 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.784"	"32"	"17"	"29"	"13"	"1"	"668"	"75.0"	"9.66"	"77.80"	"17"	"4"	"1.341"	"1.724"	"1.111"	"1.081"	"1.482"	"2749.8"	"2969.9"	"2228.5"	"2519.6"	"2050.8"	"3031.0"	"1722.6"	"2006.4"	"2330.3"	"2044.8"	"2749.8"	"2477.1"	"1981.3"	"2210.3"	"1387.7"	"2358.9"	"1401.3"	"1682.9"	"2155.5"	"1769.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P04217"	"Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG PE=1 SV=4"	"0.000"	"False"	"Human"	"64.694"	"26"	"10"	"30"	"10"	"1"	"495"	"54.2"	"5.86"	"101.03"	"10"	"0"	"1.240"	"0.801"	"0.684"	"1.881"	"0.759"	"2388.7"	"2290.3"	"1619.1"	"4311.4"	"1926.1"	"2427.9"	"2857.7"	"2366.5"	"2292.3"	"3199.6"	"2388.7"	"1910.3"	"1439.5"	"3782.2"	"1303.3"	"1889.5"	"2324.7"	"1985.0"	"2120.3"	"2768.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P62330"	"ADP-ribosylation factor 6 OS=Homo sapiens GN=ARF6 PE=1 SV=2"	"0.000"	"False"	"Human"	"64.683"	"50"	"6"	"56"	"6"	"1"	"175"	"20.1"	"8.95"	"194.77"	"6"	"0"	"0.740"	"0.724"	"1.063"	"1.104"	"0.613"	"5450.8"	"2995.9"	"5989.2"	"5228.2"	"7365.7"	"2986.5"	"4137.2"	"5633.8"	"4736.3"	"4869.9"	"5450.8"	"2498.8"	"5324.7"	"4586.4"	"4984.0"	"2324.2"	"3365.6"	"4725.5"	"4381.1"	"4213.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O43684"	"Mitotic checkpoint protein BUB3 OS=Homo sapiens GN=BUB3 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.679"	"41"	"11"	"41"	"11"	"1"	"328"	"37.1"	"6.84"	"114.88"	"11"	"0"	"1.246"	"1.528"	"1.181"	"1.088"	"1.647"	"2554.5"	"3542.9"	"2541.1"	"3143.9"	"2050.8"	"3559.1"	"2318.3"	"2151.6"	"2889.9"	"2160.8"	"2554.5"	"2955.0"	"2259.2"	"2758.0"	"1387.7"	"2769.9"	"1885.9"	"1804.7"	"2673.2"	"1869.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P05771-2"	"Isoform Beta-II of Protein kinase C beta type OS=Homo sapiens GN=PRKCB"	"0.000"	"False"	"Human"	"64.652"	"21"	"13"	"34"	"5"	"1"	"673"	"77.0"	"7.02"	"90.10"	"13"	"0"	"1.067"	"1.083"	"0.729"	"1.953"	"1.172"	"855.0"	"948.8"	"656.2"	"1981.0"	"801.0"	"892.6"	"876.1"	"899.8"	"1014.5"	"761.6"	"855.0"	"791.4"	"583.4"	"1737.8"	"542.0"	"694.6"	"712.7"	"754.8"	"938.5"	"658.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q12769"	"Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3"	"0.000"	"False"	"Human"	"64.645"	"14"	"14"	"38"	"14"	"1"	"1436"	"162.0"	"5.50"	"99.85"	"14"	"0"	"1.272"	"1.596"	"1.125"	"0.841"	"1.580"	"1924.8"	"2353.0"	"1818.5"	"1663.1"	"1513.5"	"2554.1"	"1474.7"	"1615.9"	"1977.5"	"1617.0"	"1924.8"	"1962.6"	"1616.8"	"1458.9"	"1024.1"	"1987.7"	"1199.7"	"1355.4"	"1829.2"	"1399.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q16853"	"Membrane primary amine oxidase OS=Homo sapiens GN=AOC3 PE=1 SV=3"	"0.000"	"False"	"Human"	"64.634"	"22"	"11"	"31"	"11"	"1"	"763"	"84.6"	"6.52"	"94.13"	"11"	"0"	"0.553"	"1.123"	"0.770"	"2.679"	"1.145"	"866.6"	"1278.8"	"690.1"	"2244.4"	"1568.4"	"1190.9"	"1138.8"	"896.4"	"837.9"	"1040.4"	"866.6"	"1066.6"	"613.6"	"1968.9"	"1061.2"	"926.8"	"926.4"	"751.8"	"775.0"	"900.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P00491"	"Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2"	"0.000"	"False"	"Human"	"64.610"	"45"	"9"	"27"	"9"	"1"	"289"	"32.1"	"6.95"	"81.69"	"9"	"0"	"0.736"	"0.581"	"0.855"	"1.059"	"0.956"	"1024.5"	"1266.2"	"1434.7"	"1339.3"	"1392.6"	"1516.5"	"2178.2"	"1678.2"	"1264.5"	"1586.9"	"1024.5"	"1056.1"	"1275.5"	"1174.9"	"942.3"	"1180.2"	"1772.0"	"1407.6"	"1169.7"	"1373.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O00330"	"Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens GN=PDHX PE=1 SV=3"	"0.000"	"False"	"Human"	"64.604"	"27"	"12"	"36"	"12"	"1"	"501"	"54.1"	"8.66"	"98.11"	"12"	"0"	"0.554"	"1.611"	"0.758"	"0.811"	"1.339"	"1773.0"	"3086.4"	"1477.7"	"2286.2"	"3202.9"	"3003.4"	"1916.1"	"1949.2"	"2820.3"	"2242.7"	"1773.0"	"2574.3"	"1313.7"	"2005.5"	"2167.2"	"2337.4"	"1558.7"	"1634.9"	"2608.8"	"1940.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P28288"	"ATP-binding cassette sub-family D member 3 OS=Homo sapiens GN=ABCD3 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.589"	"25"	"15"	"38"	"15"	"1"	"659"	"75.4"	"9.36"	"91.12"	"15"	"0"	"0.721"	"0.973"	"0.951"	"1.272"	"1.153"	"1595.3"	"2240.0"	"1858.6"	"2557.6"	"2212.6"	"2351.8"	"2301.9"	"1954.0"	"2011.4"	"2039.7"	"1595.3"	"1868.3"	"1652.4"	"2243.6"	"1497.2"	"1830.3"	"1872.6"	"1639.0"	"1860.6"	"1764.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9Y624"	"Junctional adhesion molecule A OS=Homo sapiens GN=F11R PE=1 SV=1"	"0.000"	"False"	"Human"	"64.464"	"33"	"8"	"43"	"8"	"1"	"299"	"32.6"	"7.90"	"151.50"	"8"	"0"	"0.934"	"0.946"	"0.629"	"0.616"	"0.641"	"3914.4"	"2060.3"	"3110.7"	"2561.4"	"4191.7"	"2650.5"	"2177.0"	"4945.4"	"4160.4"	"4136.7"	"3914.4"	"1718.4"	"2765.6"	"2247.0"	"2836.3"	"2062.7"	"1771.0"	"4148.1"	"3848.4"	"3579.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q16629"	"Serine/arginine-rich splicing factor 7 OS=Homo sapiens GN=SRSF7 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.412"	"33"	"10"	"62"	"9"	"1"	"238"	"27.4"	"11.82"	"167.81"	"10"	"1"	"1.866"	"1.949"	"0.906"	"1.129"	"2.034"	"4649.9"	"4188.3"	"2737.2"	"3514.4"	"2492.1"	"4923.6"	"2148.8"	"3020.7"	"3112.4"	"2420.9"	"4649.9"	"3493.3"	"2433.5"	"3083.0"	"1686.3"	"3831.8"	"1736.4"	"2533.7"	"2879.0"	"2094.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P50479"	"PDZ and LIM domain protein 4 OS=Homo sapiens GN=PDLIM4 PE=1 SV=2"	"0.000"	"False"	"Human"	"64.333"	"45"	"11"	"34"	"11"	"1"	"330"	"35.4"	"7.91"	"95.23"	"11"	"0"	"1.129"	"0.905"	"1.154"	"0.409"	"0.678"	"2638.0"	"2174.1"	"3780.0"	"2101.6"	"2335.7"	"2007.3"	"2403.1"	"3274.4"	"5133.4"	"2962.2"	"2638.0"	"1813.4"	"3360.6"	"1843.6"	"1580.4"	"1562.2"	"1954.9"	"2746.5"	"4748.4"	"2562.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q16543"	"Hsp90 co-chaperone Cdc37 OS=Homo sapiens GN=CDC37 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.328"	"24"	"9"	"32"	"9"	"1"	"378"	"44.4"	"5.25"	"94.74"	"9"	"0"	"1.492"	"1.499"	"0.705"	"1.170"	"1.040"	"2059.1"	"1788.4"	"1497.5"	"1604.0"	"1379.7"	"1870.3"	"1193.2"	"2124.5"	"1370.8"	"1797.9"	"2059.1"	"1491.7"	"1331.4"	"1407.1"	"933.6"	"1455.6"	"970.6"	"1782.0"	"1268.0"	"1555.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96G03"	"Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4"	"0.000"	"False"	"Human"	"64.287"	"22"	"14"	"29"	"14"	"1"	"612"	"68.2"	"6.73"	"73.48"	"14"	"0"	"0.855"	"0.880"	"0.819"	"1.002"	"0.626"	"1724.4"	"1357.9"	"1939.5"	"1266.5"	"2015.7"	"1379.0"	"1542.6"	"2366.9"	"1264.1"	"2202.0"	"1724.4"	"1132.6"	"1724.3"	"1111.0"	"1363.9"	"1073.2"	"1254.9"	"1985.3"	"1169.3"	"1905.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P28066"	"Proteasome subunit alpha type-5 OS=Homo sapiens GN=PSMA5 PE=1 SV=3"	"0.000"	"False"	"Human"	"64.228"	"41"	"8"	"51"	"8"	"1"	"241"	"26.4"	"4.79"	"165.23"	"8"	"0"	"1.150"	"0.814"	"0.837"	"1.001"	"1.038"	"4060.4"	"4070.6"	"3197.0"	"2911.5"	"3529.5"	"4351.4"	"5002.2"	"3819.3"	"2907.9"	"4192.6"	"4060.4"	"3395.2"	"2842.4"	"2554.1"	"2388.2"	"3386.5"	"4069.2"	"3203.5"	"2689.8"	"3627.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P21953"	"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens GN=BCKDHB PE=1 SV=2"	"0.000"	"False"	"Human"	"64.197"	"38"	"8"	"30"	"8"	"1"	"392"	"43.1"	"6.29"	"94.50"	"8"	"0"	"0.850"	"1.519"	"1.335"	"0.675"	"1.174"	"1798.4"	"2038.4"	"1652.7"	"1490.7"	"2116.8"	"2178.5"	"1341.7"	"1237.9"	"2209.7"	"1856.4"	"1798.4"	"1700.1"	"1469.4"	"1307.7"	"1432.3"	"1695.4"	"1091.5"	"1038.3"	"2044.0"	"1606.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q07666"	"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.102"	"19"	"9"	"72"	"6"	"1"	"443"	"48.2"	"8.66"	"217.22"	"9"	"4"	"1.976"	"3.089"	"1.129"	"0.683"	"2.380"	"5671.2"	"7740.1"	"4221.0"	"3253.2"	"2870.6"	"8216.4"	"2506.0"	"3737.2"	"4764.6"	"3452.6"	"5671.2"	"6455.8"	"3752.7"	"2853.8"	"1942.4"	"6394.4"	"2038.6"	"3134.7"	"4407.2"	"2987.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8NBJ5"	"Procollagen galactosyltransferase 1 OS=Homo sapiens GN=COLGALT1 PE=1 SV=1"	"0.000"	"False"	"Human"	"64.092"	"23"	"14"	"62"	"14"	"1"	"622"	"71.6"	"7.31"	"148.37"	"14"	"0"	"0.970"	"0.913"	"0.659"	"2.193"	"0.573"	"2629.0"	"2390.7"	"2335.9"	"7805.9"	"2710.1"	"2163.4"	"2619.6"	"3543.6"	"3559.0"	"3774.0"	"2629.0"	"1994.1"	"2076.8"	"6847.7"	"1833.8"	"1683.7"	"2131.0"	"2972.3"	"3292.1"	"3265.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9UKV8"	"Protein argonaute-2 OS=Homo sapiens GN=AGO2 PE=1 SV=3"	"0.000"	"False"	"Human"	"64.069"	"19"	"13"	"30"	"10"	"1"	"859"	"97.1"	"9.19"	"83.97"	"13"	"0"	"1.008"	"2.013"	"0.803"	"0.996"	"2.042"	"1135.6"	"2017.6"	"993.4"	"1335.0"	"1126.3"	"2166.3"	"1002.2"	"1237.6"	"1340.8"	"1061.1"	"1135.6"	"1682.9"	"883.1"	"1171.1"	"762.1"	"1685.9"	"815.3"	"1038.1"	"1240.2"	"918.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9UIG0"	"Tyrosine-protein kinase BAZ1B OS=Homo sapiens GN=BAZ1B PE=1 SV=2"	"0.000"	"False"	"Human"	"64.053"	"12"	"18"	"31"	"18"	"1"	"1483"	"170.8"	"8.48"	"76.41"	"18"	"0"	"1.170"	"1.439"	"0.965"	"1.303"	"1.601"	"1607.5"	"1666.3"	"1246.3"	"1794.4"	"1374.5"	"2021.9"	"1158.3"	"1291.1"	"1377.5"	"1262.9"	"1607.5"	"1389.8"	"1108.0"	"1574.1"	"930.0"	"1573.5"	"942.3"	"1082.9"	"1274.2"	"1092.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P35442"	"Thrombospondin-2 OS=Homo sapiens GN=THBS2 PE=1 SV=2"	"0.000"	"False"	"Human"	"64.051"	"12"	"13"	"21"	"11"	"1"	"1172"	"129.9"	"4.83"	"55.96"	"13"	"0"	"0.928"	"0.752"	"0.437"	"1.563"	"2.969"	"606.7"	"851.1"	"465.4"	"2835.0"	"654.1"	"3120.8"	"1132.2"	"1065.9"	"1813.4"	"1051.2"	"606.7"	"709.9"	"413.8"	"2487.0"	"442.6"	"2428.8"	"921.0"	"894.1"	"1677.4"	"909.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P45954"	"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADSB PE=1 SV=1"	"0.000"	"False"	"Human"	"63.994"	"26"	"8"	"30"	"8"	"1"	"432"	"47.5"	"6.99"	"101.36"	"8"	"0"	"0.676"	"1.513"	"0.964"	"0.721"	"1.200"	"2809.9"	"3971.1"	"2437.4"	"2470.4"	"4154.1"	"3458.9"	"2624.9"	"2527.8"	"3428.5"	"2883.3"	"2809.9"	"3312.2"	"2167.0"	"2167.2"	"2810.9"	"2691.9"	"2135.3"	"2120.3"	"3171.4"	"2494.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q15417"	"Calponin-3 OS=Homo sapiens GN=CNN3 PE=1 SV=1"	"0.000"	"False"	"Human"	"63.978"	"31"	"9"	"48"	"6"	"1"	"329"	"36.4"	"6.05"	"141.95"	"9"	"0"	"1.014"	"0.942"	"1.003"	"1.056"	"1.442"	"1630.6"	"2299.2"	"1424.6"	"2652.6"	"1607.7"	"2365.5"	"2441.8"	"1420.6"	"2512.4"	"1640.6"	"1630.6"	"1917.7"	"1266.5"	"2326.9"	"1087.9"	"1840.9"	"1986.4"	"1191.6"	"2323.9"	"1419.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9H7Z7"	"Prostaglandin E synthase 2 OS=Homo sapiens GN=PTGES2 PE=1 SV=1"	"0.000"	"False"	"Human"	"63.977"	"41"	"12"	"34"	"12"	"1"	"377"	"41.9"	"9.16"	"85.44"	"12"	"0"	"0.475"	"1.613"	"0.719"	"0.544"	"1.231"	"1662.6"	"2423.0"	"1870.4"	"1688.2"	"3502.4"	"3057.1"	"1502.5"	"2600.9"	"3102.3"	"2483.0"	"1662.6"	"2021.0"	"1662.9"	"1480.9"	"2369.9"	"2379.2"	"1222.3"	"2181.6"	"2869.6"	"2148.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P61626"	"Lysozyme C OS=Homo sapiens GN=LYZ PE=1 SV=1"	"0.000"	"False"	"Human"	"63.943"	"61"	"8"	"64"	"8"	"1"	"148"	"16.5"	"9.16"	"198.72"	"8"	"0"	"0.234"	"0.809"	"0.793"	"1.114"	"0.426"	"3531.8"	"4139.8"	"5600.0"	"9720.9"	"15093.7"	"3707.2"	"5119.9"	"7057.8"	"8727.1"	"8692.9"	"3531.8"	"3452.9"	"4978.7"	"8527.6"	"10213.2"	"2885.1"	"4165.0"	"5920.0"	"8072.6"	"7521.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P26885"	"Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens GN=FKBP2 PE=1 SV=2"	"0.000"	"False"	"Human"	"63.915"	"62"	"6"	"61"	"6"	"1"	"142"	"15.6"	"9.13"	"203.90"	"6"	"0"	"0.680"	"2.498"	"0.900"	"1.198"	"3.221"	"1518.2"	"5684.7"	"1757.1"	"2520.9"	"2231.3"	"5999.8"	"2275.3"	"1952.8"	"2104.5"	"1862.9"	"1518.2"	"4741.4"	"1562.2"	"2211.5"	"1509.8"	"4669.3"	"1850.9"	"1638.0"	"1946.6"	"1611.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P00325"	"Alcohol dehydrogenase 1B OS=Homo sapiens GN=ADH1B PE=1 SV=2"	"0.000"	"False"	"Human"	"63.878"	"34"	"11"	"23"	"11"	"1"	"375"	"39.8"	"8.29"	"75.65"	"11"	"0"	"0.696"	"3.312"	"0.668"	"1.336"	"5.880"	"1098.6"	"6511.3"	"822.4"	"1804.3"	"1578.2"	"6853.5"	"1966.2"	"1232.0"	"1350.6"	"1165.6"	"1098.6"	"5430.9"	"731.1"	"1582.8"	"1067.9"	"5333.7"	"1599.5"	"1033.4"	"1249.4"	"1008.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O95834-3"	"Isoform 3 of Echinoderm microtubule-associated protein-like 2 OS=Homo sapiens GN=EML2"	"0.000"	"False"	"Human"	"63.780"	"12"	"9"	"42"	"9"	"1"	"850"	"92.0"	"7.06"	"110.84"	"9"	"0"	"0.551"	"1.367"	"0.967"	"1.040"	"1.177"	"1602.7"	"1936.7"	"1858.2"	"1406.4"	"2911.0"	"2117.1"	"1416.4"	"1921.8"	"1352.1"	"1799.1"	"1602.7"	"1615.3"	"1652.1"	"1233.8"	"1969.8"	"1647.6"	"1152.2"	"1612.0"	"1250.7"	"1556.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9NV70"	"Exocyst complex component 1 OS=Homo sapiens GN=EXOC1 PE=1 SV=4"	"0.000"	"False"	"Human"	"63.729"	"20"	"14"	"38"	"14"	"1"	"894"	"101.9"	"6.61"	"94.19"	"14"	"0"	"0.691"	"0.719"	"0.794"	"0.972"	"1.028"	"1904.7"	"2093.0"	"1849.7"	"2053.1"	"2756.8"	"2098.1"	"2910.8"	"2330.6"	"2111.4"	"2040.1"	"1904.7"	"1745.7"	"1644.5"	"1801.1"	"1865.4"	"1632.8"	"2367.9"	"1954.9"	"1953.0"	"1765.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q16270"	"Insulin-like growth factor-binding protein 7 OS=Homo sapiens GN=IGFBP7 PE=1 SV=1"	"0.000"	"False"	"Human"	"63.723"	"42"	"10"	"22"	"10"	"1"	"282"	"29.1"	"7.90"	"55.82"	"10"	"0"	"0.875"	"0.766"	"1.060"	"1.717"	"5.733"	"671.8"	"1078.2"	"729.1"	"1525.5"	"767.4"	"4211.0"	"1408.1"	"688.0"	"888.4"	"734.5"	"671.8"	"899.3"	"648.2"	"1338.2"	"519.3"	"3277.2"	"1134.3"	"577.1"	"821.8"	"635.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
